Start write data to file
45.31 91.21 0.00 0.00 0.69
45.19 97.85 0.00 0.00 0.69
45.06 130.22 0.00 0.00 0.69
44.94 98.68 0.00 0.00 0.69
44.88 102.00 0.00 0.00 0.69
44.75 107.81 0.00 0.00 0.69
44.69 94.53 0.00 0.00 0.69
44.63 107.81 0.00 0.00 0.69
44.50 114.45 0.00 0.00 0.69
44.44 106.15 0.00 0.00 0.69
44.31 102.83 0.00 0.00 0.71
44.25 92.04 0.00 0.00 0.73
44.13 109.47 0.00 0.00 0.76
44.13 106.98 0.00 0.00 1.00
44.25 108.64 0.00 0.00 1.27
44.44 99.51 0.00 0.00 1.34
44.63 87.89 0.00 0.00 1.39
44.75 110.30 0.00 0.00 1.35
44.88 120.26 0.00 0.00 1.35
45.13 116.94 0.00 0.00 1.39
45.44 80.42 0.00 0.00 1.39
45.69 109.47 0.00 0.00 1.39
45.88 112.79 0.00 0.00 1.39
46.00 102.83 0.00 0.00 1.35
46.19 115.28 0.00 0.00 1.35
46.31 123.58 0.00 0.00 1.39
46.38 89.55 0.00 0.00 1.35
46.13 82.91 0.00 0.00 1.35
46.06 98.68 0.00 0.00 1.35
46.31 100.34 0.00 0.00 1.35
46.50 100.34 0.00 0.00 1.35
46.75 98.68 0.00 0.00 1.39
46.94 122.75 0.00 0.00 1.35
46.75 103.66 0.00 0.00 1.35
46.75 98.68 0.00 0.00 1.35
46.88 91.21 0.00 0.00 1.35
47.13 97.85 0.00 0.00 1.35
47.31 108.64 0.00 0.00 1.35
47.25 89.55 0.00 0.00 1.35
47.25 115.28 0.00 0.00 1.35
47.25 93.70 0.00 0.00 1.35
47.25 111.96 0.00 0.00 1.39
47.25 118.60 0.00 0.00 1.35
47.06 101.17 0.00 0.00 1.31
47.06 116.11 0.00 0.00 1.27
47.13 82.08 0.00 0.00 1.27
47.13 100.34 0.00 0.00 1.20
47.06 103.66 0.00 0.00 1.12
47.00 97.85 0.00 0.00 1.04
46.88 87.06 0.00 0.00 0.96
46.75 120.26 0.00 0.00 0.86
46.63 114.45 0.00 0.00 0.85
46.50 111.13 0.00 0.00 0.81
46.38 104.49 0.00 0.00 0.85
46.31 106.15 0.00 0.00 0.89
46.19 102.83 0.00 0.00 0.89
46.13 113.62 0.00 0.00 0.89
46.00 107.81 0.00 0.00 0.81
45.88 104.49 0.00 0.00 0.77
45.63 91.21 0.00 0.00 0.73
45.44 123.58 0.00 0.00 0.69
45.38 108.64 0.00 0.00 0.73
45.25 101.17 0.00 0.00 0.69
45.19 106.98 0.00 0.00 0.69
45.06 107.81 0.00 0.00 0.65
45.00 97.02 0.00 0.00 0.69
44.88 100.34 0.00 0.00 0.65
44.81 99.51 0.00 0.00 0.65
44.69 96.19 0.00 0.00 0.65
44.56 97.85 0.00 0.00 0.65
44.44 120.26 0.00 0.00 0.65
44.31 92.87 0.00 0.00 0.65
44.19 107.81 0.00 0.00 0.65
44.06 97.85 0.00 0.00 0.61
44.00 112.79 0.00 0.00 0.61
43.88 90.38 0.00 0.00 0.65
43.75 102.83 0.00 0.00 0.61
43.69 104.49 0.00 0.00 0.61
43.56 91.21 0.00 0.00 0.65
43.50 113.62 0.00 0.00 0.61
43.38 102.00 0.00 0.00 0.61
43.31 106.98 0.00 0.00 0.60
43.25 128.56 0.00 0.00 0.65
43.13 111.96 0.00 0.00 0.64
43.06 87.89 0.00 0.00 0.65
43.00 97.02 0.00 0.00 0.61
42.94 107.81 0.00 0.00 0.65
42.88 110.30 0.00 0.00 0.64
42.88 103.66 0.00 0.00 0.72
42.88 104.49 0.00 0.00 0.81
42.94 104.49 0.00 0.00 0.85
42.94 113.62 0.00 0.00 0.89
43.06 155.95 0.00 0.00 1.00
43.19 118.60 0.00 0.00 1.03
43.31 112.79 0.00 0.00 1.08
43.50 97.85 0.00 0.00 1.08
43.63 98.68 0.00 0.00 1.04
43.75 87.06 0.00 0.00 1.00
43.81 111.13 0.00 0.00 1.00
43.94 109.47 0.00 0.00 1.04
44.00 114.45 0.00 0.00 1.00
44.06 113.62 0.00 0.00 1.03
44.13 101.17 0.00 0.00 1.00
44.25 111.13 0.00 0.00 1.12
44.44 107.81 0.00 0.00 1.12
44.56 98.68 0.00 0.00 1.12
44.69 93.70 0.00 0.00 1.12
44.75 113.62 0.00 0.00 1.08
44.88 92.87 0.00 0.00 1.07
45.00 98.68 0.00 0.00 1.08
45.00 109.47 0.00 0.00 1.08
45.13 98.68 0.00 0.00 1.08
45.25 116.94 0.00 0.00 1.08
45.25 87.06 0.00 0.00 1.04
45.44 87.89 0.00 0.00 0.92
45.31 102.00 0.00 0.00 0.77
45.19 108.64 0.00 0.00 0.69
45.13 111.13 0.00 0.00 0.69
45.06 97.02 0.00 0.00 0.69
45.00 93.70 0.00 0.00 0.69
44.88 96.19 0.00 0.00 0.77
44.88 114.45 0.00 0.00 0.91
44.88 100.34 0.00 0.00 0.92
44.81 105.32 0.00 0.00 0.89
44.81 116.11 0.00 0.00 0.85
44.75 87.06 0.00 0.00 0.89
44.81 101.17 0.00 0.00 1.04
44.88 100.34 0.00 0.00 1.08
45.06 85.40 0.00 0.00 1.08
45.19 112.79 0.00 0.00 1.08
45.31 108.64 0.00 0.00 1.08
45.31 85.40 0.00 0.00 1.08
45.38 106.98 0.00 0.00 1.08
45.44 97.02 0.00 0.00 1.12
45.56 89.55 0.00 0.00 1.12
45.69 97.85 0.00 0.00 1.12
45.75 90.38 0.00 0.00 1.08
45.81 105.32 0.00 0.00 1.12
45.88 121.09 0.00 0.00 1.12
46.00 100.34 0.00 0.00 1.12
46.06 99.51 0.00 0.00 1.12
46.13 102.83 0.00 0.00 1.12
46.19 111.13 0.00 0.00 1.12
46.31 104.49 0.00 0.00 1.12
46.38 100.34 0.00 0.00 1.12
46.44 89.55 0.00 0.00 1.12
46.50 90.38 0.00 0.00 1.12
46.56 96.19 0.00 0.00 1.08
46.63 92.04 0.00 0.00 1.08
46.69 107.81 0.00 0.00 1.08
46.75 83.74 0.00 0.00 1.08
46.88 164.26 0.00 0.00 1.08
46.94 114.45 0.00 0.00 1.04
47.00 92.04 0.00 0.00 1.04
47.06 92.04 0.00 0.00 1.04
47.13 104.49 0.00 0.00 1.04
47.19 92.87 0.00 0.00 1.04
47.19 93.70 0.00 0.00 1.04
47.31 92.04 0.00 0.00 1.04
47.38 124.41 0.00 0.00 1.04
47.44 105.32 0.00 0.00 1.04
47.50 107.81 0.00 0.00 1.00
47.50 117.77 0.00 0.00 1.02
47.56 102.83 0.00 0.00 0.96
47.56 104.49 0.00 0.00 0.96
47.56 102.00 0.00 0.00 0.96
47.56 102.83 0.00 0.00 0.92
47.56 111.13 0.00 0.00 0.96
47.63 105.32 0.00 0.00 0.96
47.63 116.11 0.00 0.00 0.96
47.69 108.64 0.00 0.00 0.96
47.69 109.47 0.00 0.00 0.98
47.69 118.60 0.00 0.00 0.96
47.69 101.17 0.00 0.00 0.96
47.75 106.15 0.00 0.00 0.96
47.69 111.96 0.00 0.00 0.92
47.69 86.23 0.00 0.00 0.92
47.69 102.83 0.00 0.00 0.89
47.75 97.85 0.00 0.00 0.92
47.75 113.62 0.00 0.00 0.92
47.75 83.74 0.00 0.00 0.90
47.75 107.81 0.00 0.00 0.85
47.69 89.55 0.00 0.00 0.77
47.56 97.85 0.00 0.00 0.73
47.38 113.62 0.00 0.00 0.69
47.19 114.45 0.00 0.00 0.65
47.06 116.94 0.00 0.00 0.65
46.88 101.17 0.00 0.00 0.65
46.69 96.19 0.00 0.00 0.65
46.56 103.66 0.00 0.00 0.69
46.44 107.81 0.00 0.00 0.69
46.38 107.81 0.00 0.00 0.69
46.25 104.49 0.00 0.00 0.69
46.13 99.51 0.00 0.00 0.65
46.00 111.13 0.00 0.00 0.65
45.88 109.47 0.00 0.00 0.61
45.63 102.83 0.00 0.00 0.65
45.56 100.34 0.00 0.00 0.65
45.44 112.79 0.00 0.00 0.65
45.25 97.02 0.00 0.00 0.61
45.19 101.17 0.00 0.00 0.61
45.06 119.43 0.00 0.00 0.61
45.00 110.30 0.00 0.00 0.61
44.88 105.32 0.00 0.00 0.61
44.69 97.02 0.00 0.00 0.61
44.63 106.98 0.00 0.00 0.58
44.56 96.19 0.00 0.00 0.57
44.44 113.62 0.00 0.00 0.61
44.31 109.47 0.00 0.00 0.56
44.19 97.85 0.00 0.00 0.54
44.06 111.96 0.00 0.00 0.57
43.94 101.17 0.00 0.00 0.57
43.88 96.19 0.00 0.00 0.57
43.81 102.00 0.00 0.00 0.54
43.69 100.34 0.00 0.00 0.54
43.63 97.02 0.00 0.00 0.54
43.56 103.66 0.00 0.00 0.54
43.50 97.85 0.00 0.00 0.54
43.44 118.60 0.00 0.00 0.54
43.31 102.00 0.00 0.00 0.54
43.25 97.02 0.00 0.00 0.48
43.19 105.32 0.00 0.00 0.50
43.13 104.49 0.00 0.00 0.45
43.06 92.04 0.00 0.00 0.45
42.94 97.02 0.00 0.00 0.50
42.88 102.83 0.00 0.00 0.46
42.81 107.81 0.00 0.00 0.50
42.75 102.83 0.00 0.00 0.46
42.75 121.92 0.00 0.00 0.45
42.63 103.66 0.00 0.00 0.46
42.56 97.02 0.00 0.00 0.45
42.50 109.47 0.00 0.00 0.45
42.44 101.17 0.00 0.00 0.41
42.38 103.66 0.00 0.00 0.46
42.31 106.98 0.00 0.00 0.45
42.25 84.57 0.00 0.00 0.42
42.06 109.47 0.00 0.00 0.41
42.00 102.83 0.00 0.00 0.41
41.94 92.87 0.00 0.00 0.41
41.88 113.62 0.00 0.00 0.41
41.81 109.47 0.00 0.00 0.41
41.81 89.55 0.00 0.00 0.41
41.63 111.13 0.00 0.00 0.41
41.50 111.13 0.00 0.00 0.41
41.44 109.47 0.00 0.00 0.41
41.38 103.66 0.00 0.00 0.37
41.25 97.02 0.00 0.00 0.37
41.13 103.66 0.00 0.00 0.37
41.06 114.45 0.00 0.00 0.37
41.00 180.03 0.00 0.00 0.37
41.00 101.17 0.00 0.00 0.37
40.94 112.79 0.00 0.00 0.37
40.94 115.28 0.00 0.00 0.37
40.88 109.47 0.00 0.00 0.37
40.88 111.96 0.00 0.00 0.37
40.94 110.30 0.00 0.00 0.37
40.88 104.49 0.00 0.00 0.37
40.88 98.68 0.00 0.00 0.41
40.88 97.02 0.00 0.00 0.41
40.94 92.87 0.00 0.00 0.41
41.06 96.19 0.00 0.00 0.41
41.13 108.64 0.00 0.00 0.41
41.19 106.15 0.00 0.00 0.41
41.31 114.45 0.00 0.00 0.45
41.50 112.79 0.00 0.00 0.41
41.56 101.17 0.00 0.00 0.41
41.69 113.62 0.00 0.00 0.45
41.81 95.36 0.00 0.00 0.45
41.94 114.45 0.00 0.00 0.41
42.00 100.34 0.00 0.00 0.41
42.13 113.62 0.00 0.00 0.41
42.19 102.83 0.00 0.00 0.41
42.25 104.49 0.00 0.00 0.41
42.31 97.85 0.00 0.00 0.37
42.31 106.15 0.00 0.00 0.37
42.38 97.02 0.00 0.00 0.41
42.44 96.19 0.00 0.00 0.37
42.44 98.68 0.00 0.00 0.37
42.44 111.13 0.00 0.00 0.37
42.38 87.89 0.00 0.00 0.37
42.38 101.17 0.00 0.00 0.37
42.31 111.13 0.00 0.00 0.37
42.25 92.04 0.00 0.00 0.37
42.19 111.96 0.00 0.00 0.37
42.13 114.45 0.00 0.00 0.37
42.19 93.70 0.00 0.00 0.37
42.13 113.62 0.00 0.00 0.33
42.06 110.30 0.00 0.00 0.33
42.00 114.45 0.00 0.00 0.33
41.94 100.34 0.00 0.00 0.29
41.88 102.83 0.00 0.00 0.29
41.81 102.83 0.00 0.00 0.29
41.75 108.64 0.00 0.00 0.29
41.69 103.66 0.00 0.00 0.33
41.63 111.96 0.00 0.00 0.29
41.56 90.38 0.00 0.00 0.29
41.50 106.15 0.00 0.00 0.29
41.44 110.30 0.00 0.00 0.29
41.38 101.17 0.00 0.00 0.33
41.31 105.32 0.00 0.00 0.33
41.25 82.08 0.00 0.00 0.29
41.19 98.68 0.00 0.00 0.29
41.13 100.34 0.00 0.00 0.33
41.06 103.66 0.00 0.00 0.29
41.06 89.55 0.00 0.00 0.24
41.00 92.87 0.00 0.00 0.25
40.94 107.81 0.00 0.00 0.29
40.88 137.69 0.00 0.00 0.29
40.88 97.02 0.00 0.00 0.29
40.81 111.13 0.00 0.00 0.25
40.69 117.77 0.00 0.00 0.29
40.56 103.66 0.00 0.00 0.29
40.56 107.81 0.00 0.00 0.29
40.56 118.60 0.00 0.00 0.29
40.50 127.73 0.00 0.00 0.29
40.50 102.00 0.00 0.00 0.29
40.44 92.87 0.00 0.00 0.33
40.44 103.66 0.00 0.00 0.33
40.38 96.19 0.00 0.00 0.28
40.38 100.34 0.00 0.00 0.28
40.31 95.36 0.00 0.00 0.29
40.25 101.17 0.00 0.00 0.29
40.25 93.70 0.00 0.00 0.33
40.19 92.87 0.00 0.00 0.29
40.13 107.81 0.00 0.00 0.29
40.06 102.83 0.00 0.00 0.28
40.06 121.92 0.00 0.00 0.29
39.94 69.63 0.00 0.00 0.25
39.88 102.00 0.00 0.00 0.24
39.88 95.36 0.00 0.00 0.29
39.81 106.15 0.00 0.00 0.25
39.81 103.66 0.00 0.00 0.29
39.75 107.81 0.00 0.00 0.28
39.75 89.55 0.00 0.00 0.29
39.69 102.83 0.00 0.00 0.29
39.63 114.45 0.00 0.00 0.25
39.56 96.19 0.00 0.00 0.25
39.56 101.17 0.00 0.00 0.25
39.50 94.53 0.00 0.00 0.25
39.50 140.18 0.00 0.00 0.25
39.44 109.47 0.00 0.00 0.24
39.44 84.57 0.00 0.00 0.20
39.38 97.02 0.00 0.00 0.25
39.31 109.47 0.00 0.00 0.20
39.25 96.19 0.00 0.00 0.21
39.25 106.98 0.00 0.00 0.21
39.25 97.85 0.00 0.00 0.17
39.19 91.21 0.00 0.00 0.21
39.13 94.53 0.00 0.00 0.20
39.13 105.32 0.00 0.00 0.21
39.06 93.70 0.00 0.00 0.21
39.06 100.34 0.00 0.00 0.20
39.00 171.73 0.00 0.00 0.17
38.94 102.83 0.00 0.00 0.17
38.94 88.72 0.00 0.00 0.20
38.94 90.38 0.00 0.00 0.16
38.88 112.79 0.00 0.00 0.21
38.88 92.04 0.00 0.00 0.20
38.81 112.79 0.00 0.00 0.21
38.81 106.15 0.00 0.00 0.17
38.75 103.66 0.00 0.00 0.20
38.75 101.17 0.00 0.00 0.20
38.69 107.81 0.00 0.00 0.21
38.69 105.32 0.00 0.00 0.20
38.63 95.36 0.00 0.00 0.20
38.63 112.79 0.00 0.00 0.20
38.56 97.02 0.00 0.00 0.17
38.56 94.53 0.00 0.00 0.17
38.50 122.75 0.00 0.00 0.20
38.50 97.85 0.00 0.00 0.16
38.50 93.70 0.00 0.00 0.21
38.44 108.64 0.00 0.00 0.20
38.38 96.19 0.00 0.00 0.16
38.38 79.59 0.00 0.00 0.21
38.31 105.32 0.00 0.00 0.16
38.19 106.98 0.00 0.00 0.20
38.13 116.94 0.00 0.00 0.20
38.13 107.81 0.00 0.00 0.20
38.13 103.66 0.00 0.00 0.20
38.06 136.03 0.00 0.00 0.21
38.06 102.83 0.00 0.00 0.21
38.06 92.04 0.00 0.00 0.17
38.00 123.58 0.00 0.00 0.17
38.00 107.81 0.00 0.00 0.16
38.00 81.25 0.00 0.00 0.21
37.94 95.36 0.00 0.00 0.16
37.94 100.34 0.00 0.00 0.20
37.94 96.19 0.00 0.00 0.16
37.88 106.15 0.00 0.00 0.16
37.81 113.62 0.00 0.00 0.16
37.75 110.30 0.00 0.00 0.20
37.69 114.45 0.00 0.00 0.16
37.63 99.51 0.00 0.00 0.20
37.56 102.83 0.00 0.00 0.16
37.50 109.47 0.00 0.00 0.20
37.44 110.30 0.00 0.00 0.20
37.38 97.02 0.00 0.00 0.16
37.38 104.49 0.00 0.00 0.20
37.25 89.55 0.00 0.00 0.16
37.25 97.85 0.00 0.00 0.20
37.19 102.83 0.00 0.00 0.20
37.13 104.49 0.00 0.00 0.20
37.06 102.83 0.00 0.00 0.16
37.00 100.34 0.00 0.00 0.20
36.88 103.66 0.00 0.00 0.20
36.88 98.68 0.00 0.00 0.21
36.81 102.83 0.00 0.00 0.20
36.75 89.55 0.00 0.00 0.16
36.69 97.85 0.00 0.00 0.20
36.63 111.13 0.00 0.00 0.20
36.56 111.13 0.00 0.00 0.20
36.50 90.38 0.00 0.00 0.16
36.44 99.51 0.00 0.00 0.16
36.38 111.13 0.00 0.00 0.16
36.31 111.13 0.00 0.00 0.21
36.25 102.00 0.00 0.00 0.20
36.19 90.38 0.00 0.00 0.21
36.13 95.36 0.00 0.00 0.21
36.13 97.02 0.00 0.00 0.21
36.06 88.72 0.00 0.00 0.20
36.00 116.94 0.00 0.00 0.20
35.94 96.19 0.00 0.00 0.20
35.88 110.30 0.00 0.00 0.20
35.81 100.34 0.00 0.00 0.20
35.81 97.02 0.00 0.00 0.20
35.75 367.62 0.00 0.00 0.20
35.69 102.00 0.00 0.00 0.20
35.63 98.68 0.00 0.00 0.16
35.63 107.81 0.00 0.00 0.15
35.56 102.83 0.00 0.00 0.20
35.50 94.53 0.00 0.00 0.20
35.50 92.87 0.00 0.00 0.21
35.44 82.91 0.00 0.00 0.20
35.44 92.87 0.00 0.00 0.20
35.38 99.51 0.00 0.00 0.16
35.38 112.79 0.00 0.00 0.19
35.38 100.34 0.00 0.00 0.20
35.31 94.53 0.00 0.00 0.20
35.31 112.79 0.00 0.00 0.21
35.31 87.06 0.00 0.00 0.16
35.25 102.00 0.00 0.00 0.25
35.25 92.87 0.00 0.00 0.24
35.25 100.34 0.00 0.00 0.20
35.25 105.32 0.00 0.00 0.20
35.25 93.70 0.00 0.00 0.16
35.19 99.51 0.00 0.00 0.21
35.19 105.32 0.00 0.00 0.19
35.19 97.85 0.00 0.00 0.20
35.19 106.15 0.00 0.00 0.20
35.19 108.64 0.00 0.00 0.21
35.19 120.26 0.00 0.00 0.21
35.19 100.34 0.00 0.00 0.20
35.19 92.87 0.00 0.00 0.24
35.19 105.32 0.00 0.00 0.23
35.19 96.19 0.00 0.00 0.17
35.19 103.66 0.00 0.00 0.23
35.19 91.21 0.00 0.00 0.16
35.19 113.62 0.00 0.00 0.16
35.19 91.21 0.00 0.00 0.20
35.13 91.21 0.00 0.00 0.20
35.19 103.66 0.00 0.00 0.20
35.19 106.98 0.00 0.00 0.19
35.19 104.49 0.00 0.00 0.20
35.19 100.34 0.00 0.00 0.20
35.19 85.40 0.00 0.00 0.20
35.19 126.90 0.00 0.00 0.20
35.19 104.49 0.00 0.00 0.19
35.19 84.57 0.00 0.00 0.20
35.19 84.57 0.00 0.00 0.16
35.19 89.55 0.00 0.00 0.16
35.19 87.06 0.00 0.00 0.20
35.19 108.64 0.00 0.00 0.19
35.19 100.34 0.00 0.00 0.16
35.19 112.79 0.00 0.00 0.20
35.19 77.93 0.00 0.00 0.16
35.19 97.85 0.00 0.00 0.20
35.19 119.43 0.00 0.00 0.16
35.19 107.81 0.00 0.00 0.16
35.19 106.98 0.00 0.00 0.15
35.19 92.87 0.00 0.00 0.20
35.19 100.34 0.00 0.00 0.20
35.19 94.53 0.00 0.00 0.16
35.19 89.55 0.00 0.00 0.19
35.19 111.13 0.00 0.00 0.16
35.19 102.83 0.00 0.00 0.16
35.19 82.08 0.00 0.00 0.16
35.13 115.28 0.00 0.00 0.20
35.19 97.02 0.00 0.00 0.16
35.13 101.17 0.00 0.00 0.14
35.13 92.87 0.00 0.00 0.15
35.13 112.79 0.00 0.00 0.16
35.13 92.04 0.00 0.00 0.20
35.13 101.17 0.00 0.00 0.16
35.13 87.06 0.00 0.00 0.16
35.13 106.98 0.00 0.00 0.16
35.06 101.17 0.00 0.00 0.16
35.06 92.87 0.00 0.00 0.16
35.06 110.30 0.00 0.00 0.16
35.06 106.98 0.00 0.00 0.16
35.00 100.34 0.00 0.00 0.16
35.00 107.81 0.00 0.00 0.16
35.00 92.04 0.00 0.00 0.16
34.94 91.21 0.00 0.00 0.16
34.94 108.64 0.00 0.00 0.16
34.94 111.13 0.00 0.00 0.16
34.94 92.87 0.00 0.00 0.16
34.94 102.00 0.00 0.00 0.16
34.94 102.00 0.00 0.00 0.16
34.94 78.76 0.00 0.00 0.16
34.88 100.34 0.00 0.00 0.16
34.88 108.64 0.00 0.00 0.24
34.88 97.02 0.00 0.00 0.16
34.88 107.81 0.00 0.00 0.16
34.88 91.21 0.00 0.00 0.16
34.88 97.02 0.00 0.00 0.16
34.81 89.55 0.00 0.00 0.16
34.81 97.02 0.00 0.00 0.16
34.81 101.17 0.00 0.00 0.16
34.75 97.02 0.00 0.00 0.16
34.75 102.83 0.00 0.00 0.16
34.75 164.26 0.00 0.00 0.12
34.69 111.13 0.00 0.00 0.16
34.69 94.53 0.00 0.00 0.16
34.69 97.02 0.00 0.00 0.16
34.69 113.62 0.00 0.00 0.15
34.69 112.79 0.00 0.00 0.16
34.63 103.66 0.00 0.00 0.16
34.63 97.85 0.00 0.00 0.16
34.63 115.28 0.00 0.00 0.16
34.63 83.74 0.00 0.00 0.16
34.56 103.66 0.00 0.00 0.15
34.56 94.53 0.00 0.00 0.16
34.50 106.15 0.00 0.00 0.15
34.50 141.01 0.00 0.00 0.12
34.44 94.53 0.00 0.00 0.16
34.44 97.85 0.00 0.00 0.12
34.38 112.79 0.00 0.00 0.16
34.38 113.62 0.00 0.00 0.16
34.38 97.85 0.00 0.00 0.16
34.31 103.66 0.00 0.00 0.16
34.31 107.81 0.00 0.00 0.15
34.19 110.30 0.00 0.00 0.16
34.13 89.55 0.00 0.00 0.16
34.06 114.45 0.00 0.00 0.11
34.06 102.83 0.00 0.00 0.11
34.00 85.40 0.00 0.00 0.15
33.94 103.66 0.00 0.00 0.16
33.88 102.83 0.00 0.00 0.12
33.81 105.32 0.00 0.00 0.12
33.81 108.64 0.00 0.00 0.16
33.81 110.30 0.00 0.00 0.15
33.75 97.85 0.00 0.00 0.16
33.69 101.17 0.00 0.00 0.16
33.63 95.36 0.00 0.00 0.16
33.63 103.66 0.00 0.00 0.16
33.56 96.19 0.00 0.00 0.12
33.50 103.66 0.00 0.00 0.20
33.50 96.19 0.00 0.00 0.15
33.50 97.02 0.00 0.00 0.11
33.44 87.89 0.00 0.00 0.15
33.44 97.02 0.00 0.00 0.20
33.44 98.68 0.00 0.00 0.11
33.44 92.87 0.00 0.00 0.20
33.38 92.04 0.00 0.00 0.20
33.38 94.53 0.00 0.00 0.20
33.38 103.66 0.00 0.00 0.11
33.38 97.85 0.00 0.00 0.15
33.38 92.87 0.00 0.00 0.20
33.31 95.36 0.00 0.00 0.11
33.31 110.30 0.00 0.00 0.16
33.31 95.36 0.00 0.00 0.15
33.31 113.62 0.00 0.00 0.20
33.31 101.17 0.00 0.00 0.11
33.31 107.81 0.00 0.00 0.15
33.31 92.87 0.00 0.00 0.20
33.25 105.32 0.00 0.00 0.10
33.25 118.60 0.00 0.00 0.16
33.25 127.73 0.00 0.00 0.11
33.25 102.00 0.00 0.00 0.15
33.25 120.26 0.00 0.00 0.10
33.25 108.64 0.00 0.00 0.16
33.25 110.30 0.00 0.00 0.20
33.25 97.85 0.00 0.00 0.21
33.19 102.83 0.00 0.00 0.16
33.19 105.32 0.00 0.00 0.07
33.19 117.77 0.00 0.00 0.16
33.19 98.68 0.00 0.00 0.15
33.19 94.53 0.00 0.00 0.20
33.19 90.38 0.00 0.00 0.10
33.13 103.66 0.00 0.00 0.20
33.13 84.57 0.00 0.00 0.15
33.13 106.98 0.00 0.00 0.11
33.13 94.53 0.00 0.00 0.20
33.13 97.85 0.00 0.00 0.21
33.06 105.32 0.00 0.00 0.15
33.06 92.87 0.00 0.00 0.20
33.06 136.86 0.00 0.00 0.20
33.00 82.08 0.00 0.00 0.11
33.00 97.85 0.00 0.00 0.15
33.00 109.47 0.00 0.00 0.10
33.00 102.00 0.00 0.00 0.21
33.00 97.85 0.00 0.00 0.11
33.00 90.38 0.00 0.00 0.15
33.00 95.36 0.00 0.00 0.16
33.00 100.34 0.00 0.00 0.16
33.00 109.47 0.00 0.00 0.15
32.94 97.85 0.00 0.00 0.21
32.94 93.70 0.00 0.00 0.11
32.94 97.85 0.00 0.00 0.19
33.00 134.37 0.00 0.00 0.07
33.00 92.04 0.00 0.00 0.15
33.00 100.34 0.00 0.00 0.21
33.00 84.57 0.00 0.00 0.16
33.00 91.21 0.00 0.00 0.12
33.00 95.36 0.00 0.00 0.11
33.00 88.72 0.00 0.00 0.21
33.00 88.72 0.00 0.00 0.24
32.94 125.24 0.00 0.00 0.24
32.94 119.43 0.00 0.00 0.06
32.94 97.85 0.00 0.00 0.16
32.94 96.19 0.00 0.00 0.24
32.94 100.34 0.00 0.00 0.20
32.88 101.17 0.00 0.00 0.10
32.88 95.36 0.00 0.00 0.11
32.88 82.91 0.00 0.00 0.24
32.88 92.87 0.00 0.00 0.21
32.88 96.19 0.00 0.00 0.21
32.88 116.11 0.00 0.00 0.24
32.88 92.87 0.00 0.00 0.19
32.88 106.98 0.00 0.00 0.10
32.88 96.19 0.00 0.00 0.24
32.88 95.36 0.00 0.00 0.25
32.88 92.87 0.00 0.00 0.14
32.81 109.47 0.00 0.00 0.19
32.81 93.70 0.00 0.00 0.25
32.81 90.38 0.00 0.00 0.06
32.81 97.85 0.00 0.00 0.14
32.81 103.66 0.00 0.00 0.09
32.81 96.19 0.00 0.00 0.14
32.81 94.53 0.00 0.00 0.17
32.81 85.40 0.00 0.00 0.25
32.81 113.62 0.00 0.00 0.21
32.81 94.53 0.00 0.00 0.06
32.81 96.19 0.00 0.00 0.13
32.81 225.68 0.00 0.00 0.24
32.81 103.66 0.00 0.00 0.22
32.81 90.38 0.00 0.00 0.10
32.81 103.66 0.00 0.00 0.07
32.81 114.45 0.00 0.00 0.10
32.81 81.25 0.00 0.00 0.22
32.81 95.36 0.00 0.00 0.10
32.81 97.85 0.00 0.00 0.13
32.81 94.53 0.00 0.00 0.10
32.88 92.87 0.00 0.00 0.06
32.88 102.00 0.00 0.00 0.10
32.81 92.87 0.00 0.00 0.24
32.81 94.53 0.00 0.00 0.07
32.81 120.26 0.00 0.00 0.17
32.75 103.66 0.00 0.00 0.17
32.69 116.94 0.00 0.00 0.09
32.69 102.83 0.00 0.00 0.10
32.69 86.23 0.00 0.00 0.10
32.63 100.34 0.00 0.00 0.17
32.63 92.87 0.00 0.00 0.17
32.56 104.49 0.00 0.00 0.20
32.56 97.85 0.00 0.00 0.17
32.56 92.87 0.00 0.00 0.20
32.50 98.68 0.00 0.00 0.20
32.50 111.13 0.00 0.00 0.20
32.50 105.32 0.00 0.00 0.10
32.44 97.85 0.00 0.00 0.24
32.44 91.21 0.00 0.00 0.20
32.38 88.72 0.00 0.00 0.10
32.38 113.62 0.00 0.00 0.17
32.38 87.06 0.00 0.00 0.09
32.31 105.32 0.00 0.00 0.10
32.31 91.21 0.00 0.00 0.20
32.25 97.85 0.00 0.00 0.25
32.25 102.00 0.00 0.00 0.24
32.25 107.81 0.00 0.00 0.23
32.25 98.68 0.00 0.00 0.10
32.19 102.00 0.00 0.00 0.20
32.19 107.81 0.00 0.00 0.15
32.13 104.49 0.00 0.00 0.15
32.13 102.00 0.00 0.00 0.10
32.13 115.28 0.00 0.00 0.10
32.13 105.32 0.00 0.00 0.23
32.06 111.13 0.00 0.00 0.23
32.06 92.87 0.00 0.00 0.10
32.00 89.55 0.00 0.00 0.20
32.00 109.47 0.00 0.00 0.20
32.00 106.15 0.00 0.00 0.10
31.94 92.87 0.00 0.00 0.24
31.88 92.04 0.00 0.00 0.10
31.81 135.20 0.00 0.00 0.24
31.81 92.87 0.00 0.00 0.12
31.75 95.36 0.00 0.00 0.23
31.69 101.17 0.00 0.00 0.15
31.63 91.21 0.00 0.00 0.14
